Geneid	SRR085471	SRR085473	SRR085474	SRR087416	SRR085725	SRR085726
LOC124906319	4	29	1	16	2	8
LOC107986056	0	1	0	0	0	0
MB21D2	126	14	137	69	108	55
LOC105374280	1	0	1	0	0	2
PLAAT1	56	11	68	26	23	22
MGC2889	9	7	6	11	7	8
ATP13A5	21	2	5	11	3	8
ATP13A5-AS1	2	0	2	1	2	4
ATP13A4	420	82	367	63	190	86
ATP13A4-AS1	5	0	5	2	3	0
OPA1	837	124	939	521	1011	434
OPA1-AS1	0	0	0	0	0	0
LOC102724808	0	0	0	0	0	0
LOC105374282	0	0	0	0	0	0
LOC105374283	0	0	0	2	0	0
LOC105374284	0	0	0	0	0	0
LINC02038	0	1	0	0	0	0
LOC105374286	0	0	0	0	0	0
LOC105374287	2	1	0	0	0	0
LINC02026	1	0	0	0	1	0
DPPA2P3	0	0	0	0	0	0
LINC02028	4	0	4	0	3	1
LOC102724877	2	2	0	0	0	0
HES1	83	92	73	65	89	77
LOC107986172	0	0	0	0	0	0
LINC02036	0	0	0	0	0	0
LINC02037	0	0	0	0	0	0
LINC02048	0	0	0	0	0	0
LINC00887	0	1	1	1	0	0
CPN2	1	0	0	0	0	0
LRRC15	1	1	0	0	0	0
GP5	4	0	1	0	0	1
ATP13A3	323	50	332	182	525	152
ATP13A3-DT	5	0	3	2	3	1
TMEM44-AS1	31	27	24	16	19	18
TMEM44	77	88	94	109	57	109
LOC105374291	2	2	3	3	1	1
TMEM44-AS2	12	3	10	6	5	3
LSG1	233	95	282	192	202	203
LOC124909474	0	0	0	0	0	0
FAM43A	85	58	106	69	93	86
LOC105374292	0	1	0	0	0	0
LINC01968	0	0	0	0	0	0
LINC01972	0	0	0	0	0	0
LOC107986173	1	1	0	0	0	0
LOC105374294	0	0	0	0	0	0
LOC105374295	0	0	0	0	0	0
XXYLT1	123	19	116	36	95	58
XXYLT1-AS1	0	0	0	0	0	0
LOC124909476	3	0	0	2	1	4
MIR3137	0	0	0	0	0	0
XXYLT1-AS2	1	0	0	3	1	1
LOC105374296	1	3	3	4	3	7
LOC124909475	3	2	4	4	4	2
ACAP2	366	30	306	178	466	164
PPP1R2	305	33	307	152	308	113
APOD	3367	1810	2902	3339	2934	3729
LOC105374297	0	0	0	0	0	0
SDHAP2	0	0	2	0	0	0
MIR570HG	0	0	0	0	0	0
LOC124909477	0	0	0	0	0	0
MIR570	0	0	0	0	0	0
MUC20	0	0	0	0	0	0
MUC4	0	0	0	0	0	0
LOC124905352	0	0	0	0	0	0
LINC01983	0	0	0	1	0	1
LOC107984010	1	1	1	7	0	5
TNK2	2503	2276	2781	3406	2344	3707
MIR6829	0	0	0	0	0	0
TNK2-AS1	27	46	66	59	50	93
LOC124906254	1	0	5	9	3	3
SDHAP1	23	9	26	12	37	25
LOC124909478	0	0	1	0	3	1
TFRC	630	120	596	173	627	163
LINC00885	0	0	0	0	0	0
ZDHHC19	5	11	5	2	1	3
LOC124909479	2	0	1	3	0	2
LOC105374304	17	8	7	24	11	21
SLC51A	14	7	11	7	8	7
PCYT1A	432	155	446	268	375	275
DYNLT2B	84	25	78	58	66	72
TM4SF19-DYNLT2B	0	0	0	0	0	0
LOC107986031	5	0	5	6	1	6
TM4SF19-AS1	5	0	4	0	2	0
TM4SF19	0	0	0	0	0	0
UBXN7	408	159	472	296	573	354
UBXN7-AS1	2	0	0	0	0	0
RNF168	206	108	223	199	306	136
LOC105374306	3	0	6	8	2	1
LOC105374307	0	0	0	0	0	0
SMCO1	0	0	0	0	0	2
WDR53	50	16	55	56	42	49
FBXO45	377	113	462	319	400	332
LINC01063	2	2	4	6	1	5
NRROS	30	7	38	18	27	18
CEP19	92	20	77	83	59	99
PIGX	298	81	249	225	227	148
PAK2	360	126	395	283	390	301
SENP5	601	170	631	448	599	406
NCBP2	513	176	429	380	512	371
NCBP2-AS1	1	1	1	0	2	0
NCBP2AS2	228	66	191	197	176	222
PIGZ	275	39	251	132	236	128
LOC124906255	50	9	46	9	33	12
MELTF	69	60	91	48	67	66
MELTF-AS1	49	50	41	71	44	75
DLG1	1043	360	1028	736	1156	868
MIR4797	0	0	0	0	0	0
DLG1-AS1	0	0	1	0	0	0
LOC101926923	0	0	2	0	1	0
LOC105374308	0	0	0	0	0	0
LOC105374309	0	0	0	0	0	0
LINC02012	0	0	0	0	0	0
BDH1	5	2	4	6	14	4
SDHAP4	54	9	78	44	122	54
LOC112268458	1	0	1	0	2	1
LOC124909481	7	4	7	10	18	8
LOC124906331	4	0	2	2	1	0
RUBCN	862	417	1004	815	891	956
MIR922	0	0	0	0	0	0
FYTTD1	450	67	434	269	484	279
LRCH3	275	110	288	195	367	227
LOC124909482	1	2	0	0	1	0
LOC105374310	7	0	1	2	3	0
IQCG	83	24	86	58	66	66
LOC124906330	25	2	12	8	22	15
RPL35A	902	409	826	1020	843	1130
LMLN	141	20	162	115	155	101
LMLN-AS1	1	0	0	0	0	0
ANKRD18DP	0	0	0	0	0	0
FAM157A	0	0	0	0	0	0
LOC124905354	0	0	0	0	0	0
LOC105379426	0	0	0	0	0	0
LOC101928669	1	3	0	7	3	4
LOC124905316	0	0	1	1	1	0
ZNF595	47	15	30	43	65	32
LOC124900641	0	2	3	2	1	3
ZNF718	14	2	21	37	47	21
ZNF876P	10	1	11	8	21	8
LOC124900642	0	1	3	3	1	0
ZNF732	4	5	3	6	10	7
LOC105374336	8	3	9	12	14	14
ZNF141	101	53	92	145	220	89
MIR571	0	0	1	0	0	0
ABCA11P	48	5	50	10	50	17
ZNF721	203	63	175	213	243	218
PIGG	427	129	410	260	410	290
TMEM271	234	93	222	251	99	263
LOC105374338	86	45	130	76	92	72
LOC124900162	14	2	10	5	8	4
PDE6B	290	134	332	392	160	385
PDE6B-AS1	19	31	30	36	12	29
ATP5ME	1157	814	1080	1486	809	1562
MYL5	121	72	98	62	84	97
SLC49A3	17	21	16	22	33	15
LOC124900643	0	0	1	0	1	0
PCGF3	588	205	611	451	765	571
LOC124900172	3	5	3	9	5	4
LOC107986246	3	1	4	1	6	0
LOC124900644	1	1	1	4	3	0
LOC124900163	52	47	44	70	66	23
PCGF3-AS1	18	10	37	44	56	41
CPLX1	2514	1074	2906	2571	2437	2408
LOC105374339	25	5	23	36	65	28
LOC105374340	4	4	1	2	7	5
GAK	845	451	970	894	996	1103
LOC105374341	11	2	8	5	10	7
TMEM175	621	289	574	393	519	449
DGKQ	580	185	495	311	512	424
LOC124900645	0	1	1	3	0	3
SLC26A1	33	21	33	31	33	33
IDUA	231	169	196	147	404	204
LOC124900646	4	4	6	5	12	0
FGFRL1	594	433	587	458	705	569
LOC105374343	0	0	1	0	1	1
RNF212	29	28	40	41	45	63
LOC124900647	14	35	21	43	41	37
LOC105374344	0	0	0	0	0	1
TMED11P	1	0	1	1	0	0
LOC124900184	0	0	0	1	0	1
LOC124900837	2	4	4	8	10	6
SPON2	64	33	65	50	105	68
LOC100130872	7	0	2	9	1	1
LOC124900164	3	0	2	2	1	1
CTBP1-AS	27	2	17	23	28	30
CTBP1	1432	674	1611	1407	1450	1678
CTBP1-DT	135	33	132	50	89	61
LOC105374347	0	0	0	0	1	0
LOC105374346	4	4	3	5	3	5
MAEA	713	189	842	584	563	661
UVSSA	205	120	221	123	291	155
NKX1-1	1	0	0	1	0	0
LOC105374348	0	0	0	0	0	0
FAM53A	9	4	9	4	9	7
LOC105374349	0	0	0	0	0	0
SLBP	420	44	394	362	310	327
TMEM129	525	461	546	212	478	287
TACC3	46	38	35	50	49	43
LOC112268460	2	10	9	6	10	4
LOC124900648	0	0	0	0	0	0
FGFR3	2912	790	2119	248	1187	398
LETM1	679	271	663	341	618	458
NSD2	968	308	1008	537	863	680
SCARNA22	0	0	0	1	1	1
NELFA	273	204	266	339	314	403
MIR943	2	0	0	0	1	1
LOC124900839	6	3	16	15	9	11
NICOL1	296	348	241	402	170	475
NAT8L	5499	1707	7272	3423	4117	3735
POLN	27	33	26	48	24	54
HAUS3	83	21	69	62	119	52
MXD4	1010	656	849	757	1279	1157
MIR4800	0	0	0	0	0	0
ZFYVE28	475	153	485	339	770	402
LOC124900649	10	0	7	14	53	7
LOC105374352	16	1	10	20	19	6
LOC107986249	12	61	12	99	23	43
CFAP99	8	5	6	3	6	4
LOC105374353	4	4	5	1	4	2
LOC107986250	1	4	4	3	3	1
RNF4	387	42	412	263	382	288
FAM193A	436	161	417	393	485	471
TNIP2	81	150	86	140	93	224
LOC102723763	0	0	0	3	0	0
SH3BP2	343	199	260	180	257	308
ADD1	4687	1503	4994	2836	3978	3345
MFSD10	358	313	351	374	334	528
NOP14-AS1	168	23	160	42	116	55
NOP14	161	61	166	127	239	162
GRK4	67	54	63	70	82	68
HTT-AS	6	3	9	8	7	16
HTT	2063	416	2253	1163	1911	1393
MSANTD1	49	6	40	18	25	23
RGS12	1127	370	948	515	653	607
HGFAC	13	9	11	62	22	77
DOK7	16	17	10	13	56	11
LOC105374355	23	12	19	25	27	10
LRPAP1	1903	256	1932	1013	1305	1325
LOC124900650	0	0	0	0	1	0
LINC00955	0	0	0	0	0	0
LOC112268461	0	0	0	0	0	0
LOC105374357	0	2	0	0	0	0
LINC02171	0	0	0	0	0	0
ADRA2C	74	62	91	74	43	106
LOC124900651	0	0	0	0	0	0
LOC124900652	0	0	0	1	1	1
FAM86EP	19	0	14	5	9	10
LOC105374358	1	1	1	0	0	1
LOC105374359	0	0	0	0	0	0
LOC101928217	5	0	2	4	8	2
LOC107986252	0	0	0	0	0	0
OTOP1	0	0	0	0	0	1
TMEM128	125	9	110	32	79	39
LYAR	27	28	38	78	40	84
ZBTB49	44	17	44	40	38	42
LOC112268462	0	0	0	0	0	0
NSG1	920	83	1098	721	1501	595
STX18	178	56	164	138	126	161
STX18-IT1	0	1	0	0	0	0
LOC107986254	0	0	0	0	0	0
LOC124900165	13	39	8	14	19	11
STX18-AS1	1	1	5	2	3	1
LINC03091	2	2	2	1	3	1
SNORD162	0	0	0	0	0	1
LOC101928279	5	4	1	5	5	0
LINC01396	0	0	0	0	1	0
MSX1	91	163	58	66	40	72
LOC101928306	0	0	0	0	0	0
LOC107986218	0	1	0	0	0	0
CYTL1	22	1	11	10	10	6
STK32B	41	17	51	24	44	27
LOC107986256	1	1	3	0	0	0
LINC01587	0	0	0	0	0	0
EVC2	9	6	8	11	8	17
LOC124900166	0	0	0	0	1	0
EVC	103	54	99	66	90	72
CRMP1	972	36	977	189	668	280
C4orf50	365	85	490	342	225	380
MIR378D1	0	0	0	0	0	0
JAKMIP1	871	103	959	528	486	615
LOC128125818	0	0	1	0	0	0
JAKMIP1-DT	62	3	63	15	21	25
WFS1	1266	733	1193	576	1021	954
PPP2R2C	4379	538	5000	2208	2990	2664
LOC105374365	6	5	1	8	5	6
MAN2B2	809	172	831	437	522	539
LOC124900653	8	5	5	19	10	9
MRFAP1	4211	1000	3879	3055	3450	3667
LINC02482	12	4	25	20	14	18
MRFAP1L2	363	93	316	265	179	295
LINC02481	4	2	1	4	1	4
S100P	3	2	3	3	5	0
MRFAP1L1	875	241	695	744	826	921
LOC105378240	1	0	1	0	0	1
BLOC1S4	92	25	70	68	52	112
LOC105374367	0	0	0	0	0	0
KIAA0232	1079	346	1165	656	1136	685
TBC1D14	274	55	347	70	256	129
LOC100129931	1	1	1	2	4	0
CFAP184	58	13	59	30	44	47
TADA2B	318	77	305	205	296	253
GRPEL1	322	59	327	287	269	285
LOC105374368	2	1	3	8	3	6
LOC105374370	2	4	4	1	0	0
LINC02447	1	2	3	2	1	1
SORCS2	658	89	738	202	483	335
LOC105374371	1	1	0	1	1	1
MIR4798	0	0	0	0	0	0
PSAPL1	0	1	1	1	0	0
MIR4274	0	0	0	0	0	0
LOC124900655	2	1	2	6	1	2
LOC124900654	1	1	1	3	0	2
AFAP1-AS1	11	5	8	3	13	6
AFAP1	415	64	482	164	402	193
LOC124900656	1	0	1	0	0	0
LOC389199	0	0	2	0	0	0
ABLIM2	1114	291	1447	882	817	946
LOC124900657	8	2	13	9	9	4
MIR95	1	0	0	0	0	0
SH3TC1	61	56	77	81	62	100
LOC105374373	0	1	0	0	0	0
HTRA3	7	10	4	5	6	6
LINC02517	0	0	0	0	0	0
LOC124900658	0	0	0	0	0	0
ACOX3	360	131	395	239	351	309
TRMT44	163	51	133	81	151	107
GPR78	9	1	13	3	7	2
CPZ	15	1	10	4	3	11
LOC124900659	18	3	13	22	7	14
LOC101928532	0	0	0	0	0	0
HMX1	0	0	0	0	0	0
LOC105369250	39	25	37	25	33	14
LOC124900663	0	0	0	0	0	0
FAM90A26	0	0	0	0	0	0
LOC124900661	0	0	0	0	0	0
USP17L10	0	0	0	0	0	0
USP17L11	0	0	0	0	0	0
USP17L12	0	0	0	0	0	0
USP17L13	0	0	0	0	0	0
USP17L15	0	0	0	0	0	0
USP17L17	0	0	0	0	0	0
USP17L18	0	0	0	0	0	0
USP17L19	0	0	0	0	0	0
USP17L20	0	0	0	0	0	0
USP17L21	0	0	0	0	0	0
USP17L22	0	0	0	0	0	0
USP17L24	0	0	0	0	0	0
USP17L25	0	0	0	0	0	0
USP17L26	0	0	0	0	0	0
USP17L5	0	0	0	0	0	0
USP17L27	0	0	0	0	0	0
USP17L28	0	0	0	0	0	0
USP17L29	0	0	0	0	0	0
USP17L9P	0	0	0	0	0	0
USP17L30	0	0	0	0	0	0
USP17L6P	0	0	0	0	0	0
DEFB131A	0	0	0	0	0	0
LOC124900662	0	0	0	0	0	0
MIR548I2	1	0	0	0	0	0
LOC124900660	14	5	11	5	4	6
SLC2A9	15	5	26	12	17	14
DRD5	51	6	46	24	19	31
SLC2A9-AS1	0	0	1	0	0	1
LOC124900664	1	0	3	0	4	0
LOC124900665	2	2	5	1	0	4
WDR1	1450	369	1245	721	1106	976
MIR3138	0	0	0	0	0	0
LOC124900666	0	1	0	1	0	1
LOC124900667	1	0	0	0	0	2
LOC107986260	0	0	0	0	0	0
ZNF518B	143	29	220	111	243	128
CLNK	0	1	0	0	1	0
LOC105374482	0	0	0	0	0	0
LOC105374481	0	0	0	0	0	0
LOC105374480	0	0	0	0	0	0
LINC02498	0	0	0	0	0	0
LOC105374479	0	0	0	0	0	0
LOC105374488	0	0	0	0	0	0
MIR572	0	0	1	0	0	0
HS3ST1	109	15	129	58	266	58
LOC107986178	1	0	0	0	0	0
LINC02360	0	0	1	0	0	0
MIR12113	0	0	0	0	0	0
LOC105374489	0	0	0	0	0	0
LOC107986179	0	0	0	0	0	0
LINC02270	0	0	0	1	0	0
LOC105374492	2	1	0	1	1	2
LOC105374490	0	0	0	0	0	0
LOC107986181	0	0	0	0	0	0
LOC105374493	6	14	8	31	6	15
LOC124900668	0	0	1	4	2	0
RAB28	188	76	185	113	166	127
LOC105374495	0	0	1	0	0	0
LOC124900669	0	0	1	0	0	0
LINC01097	0	0	0	0	0	0
NKX3-2	0	0	0	0	0	0
LINC01096	0	0	0	0	0	0
BOD1L1	500	264	851	447	876	497
MIR5091	0	0	0	0	0	0
LINC01182	0	2	0	0	1	0
LOC101929048	0	0	1	0	4	0
LOC107986182	0	1	1	0	2	3
LINC01085	5	4	0	0	0	0
LOC124900670	0	0	0	0	0	0
LINC00504	3	0	2	2	2	1
LOC105374496	3	0	1	1	1	1
CPEB2-DT	0	0	0	0	0	0
LOC105374498	0	0	0	0	0	0
CPEB2	468	35	440	287	467	387
C1QTNF7-AS1	0	0	0	0	1	0
LOC124900673	3	1	1	0	0	0
C1QTNF7	13	0	9	3	7	3
LOC107986185	0	1	0	0	0	1
CC2D2A	110	35	98	46	75	59
LOC124900672	1	0	0	1	0	0
LOC124900671	2	1	2	1	1	2
FBXL5	906	171	766	412	969	507
FAM200B	302	74	258	315	318	306
BST1	12	3	10	6	4	5
LOC107986186	0	0	0	0	0	0
CD38	176	4	162	9	55	10
FGFBP1	0	0	0	0	0	0
FGFBP2	0	0	3	0	0	1
PROM1	71	13	64	19	46	26
LOC124900884	0	0	0	0	0	0
LOC107986261	0	0	0	0	0	0
LOC105374502	0	0	0	0	0	0
TAPT1	430	186	496	380	409	444
LOC107986187	1	0	0	0	0	0
TAPT1-AS1	143	83	150	164	163	271
LOC124900674	5	9	6	7	6	0
LOC105374505	12	17	8	25	7	6
LOC124900675	0	0	0	0	0	0
LDB2	945	64	974	631	545	618
LOC124900604	1	0	2	1	1	0
LOC107986188	0	0	0	3	0	0
LOC105374507	1	0	1	2	0	0
LINC02493	0	0	0	0	0	0
LOC107986219	0	0	0	0	0	1
SNORA75B	0	0	0	0	0	0
LOC124900676	10	39	13	165	18	198
QDPR	3939	5721	3910	6648	3684	7684
CLRN2	0	0	0	0	1	0
LOC124900895	0	0	0	0	0	0
LAP3	262	34	237	243	295	274
MED28-DT	8	1	9	15	13	8
MED28	415	123	540	280	405	341
FAM184B	40	20	43	28	28	25
DCAF16	305	62	306	165	354	108
NCAPG	0	0	2	0	4	3
LCORL	35	13	33	52	93	49
LOC107986220	0	0	0	0	0	0
LOC107986262	0	0	0	0	0	0
LOC105374510	0	1	0	0	0	0
LOC107986263	0	0	0	0	0	0
LINC02438	0	0	0	0	0	0
LOC105374511	0	0	0	0	0	0
LOC105374513	0	0	0	0	0	0
LOC105374514	0	0	0	0	0	0
SLIT2	363	38	590	238	250	223
SLIT2-IT1	0	0	0	0	0	0
MIR218-1	0	0	0	0	0	0
LOC105374515	0	0	0	0	0	0
PACRGL	124	36	154	95	114	77
KCNIP4	143	4	145	30	175	32
MIR7978	0	1	0	2	1	0
LOC124900677	3	2	1	1	2	2
LOC105374516	0	0	0	0	0	1
KCNIP4-IT1	17	27	21	32	13	16
LOC100505912	1	1	1	1	1	2
LOC124900906	0	0	0	0	0	0
LOC124900841	7	14	4	1	6	2
ADGRA3	418	127	413	167	265	248
MIR12115	0	0	0	0	0	0
GBA3	0	0	0	0	0	0
LOC105374521	0	0	0	0	0	0
LOC105374524	9	1	5	0	1	1
LOC105374523	0	0	0	0	0	0
LOC105374528	1	0	0	1	0	0
LOC124900680	1	0	0	0	0	0
LOC105374527	5	0	3	6	1	3
PPARGC1A	222	93	311	154	319	123
LOC124900679	0	0	0	0	0	1
LOC124900678	3	0	0	1	1	0
LOC124900681	0	0	1	0	0	0
MIR573	0	1	1	0	5	1
DHX15	592	98	511	392	728	419
LOC124900682	0	0	0	0	0	0
LINC02473	10	9	30	22	15	34
LOC124900683	0	0	0	1	0	0
SOD3	131	169	70	51	100	54
CCDC149	468	195	594	433	427	504
LOC102723675	2	1	2	2	16	1
LGI2	120	3	137	39	184	39
LOC124900684	1	0	0	0	0	0
LOC105374534	0	0	0	1	2	0
SEPSECS	61	16	60	42	90	29
SEPSECS-AS1	0	0	2	2	1	2
LOC105374535	11	3	14	11	10	12
PI4K2B	36	11	32	23	41	19
LOC124900685	0	1	0	0	0	0
ZCCHC4	33	1	34	15	50	23
LOC124900686	0	2	0	0	0	0
ANAPC4	169	111	125	188	166	192
LOC105374536	2	0	2	4	1	0
LOC101929161	0	0	0	1	0	0
LOC124900687	0	0	0	1	0	0
SLC34A2	7	1	0	1	13	3
SEL1L3	282	42	301	104	658	166
LOC102723733	1	1	0	1	3	0
LOC124900688	0	0	0	0	1	1
LOC105374538	2	0	2	0	1	0
SMIM20	125	40	120	75	94	89
LOC124900689	0	0	0	0	0	0
LINC02357	0	0	0	0	0	0
RBPJ	671	379	681	767	805	714
LOC105374541	0	0	0	0	0	0
LOC105374545	0	0	0	0	0	0
LOC124900690	0	0	0	0	0	0
LOC105374542	0	0	0	0	0	0
CCKAR	0	0	0	1	1	1
TBC1D19	78	40	93	61	103	59
LOC124900179	0	0	0	0	0	0
STIM2-AS1	4	3	6	11	1	5
STIM2	299	63	394	187	285	200
LINC02261	1	0	1	0	0	0
LOC124900842	0	0	0	0	0	0
LOC105374547	0	0	0	1	0	0
LOC105374548	0	0	0	0	0	0
LOC105374549	0	0	0	0	0	0
LOC105374550	0	0	0	0	0	0
LOC105374552	1	3	0	0	1	0
LOC105374553	0	0	0	0	0	0
LOC105374557	1	0	3	0	0	1
LOC107986269	0	0	0	0	0	0
LOC124900843	0	0	0	0	0	0
LOC107986268	0	0	0	0	0	0
LOC105374556	0	0	0	0	0	0
LOC105374558	0	0	0	0	0	0
LOC105374559	1	0	0	1	0	0
MIR4275	0	0	0	1	0	0
LINC02364	0	0	1	0	0	0
LINC02472	0	0	0	0	0	0
LOC124900885	0	0	0	0	0	0
LOC107986221	0	1	0	0	1	0
LOC105374562	0	0	0	0	0	0
LOC124900844	4	4	7	2	5	6
PCDH7	980	121	1020	497	670	339
LINC02497	0	0	0	0	0	0
LOC105374564	0	0	0	0	0	0
LINC02501	0	0	0	0	0	0
LOC105374566	0	0	0	0	0	0
LOC107986222	0	0	0	0	0	0
LINC02506	0	0	0	0	0	1
LOC105377651	0	0	0	0	0	0
LOC124900845	0	0	0	0	0	0
LOC102723846	0	0	1	0	0	3
LINC02353	0	0	0	0	0	0
LOC107986223	0	0	0	0	0	0
LOC124900831	0	0	0	0	0	0
LOC124900832	0	0	0	0	0	0
LOC105374391	0	0	0	0	0	0
LOC105374392	1	4	2	13	5	6
LOC101928622	1	1	3	1	3	0
LINC02484	0	0	0	0	0	0
LOC107986270	0	0	0	0	0	0
LOC107986271	0	0	0	0	0	0
LOC105378262	0	0	0	0	0	0
LOC107986272	0	0	0	0	0	0
LOC124900893	0	0	0	0	0	0
LOC124900846	0	0	0	0	0	0
LOC105374396	1	1	0	3	0	4
LOC105374397	0	0	0	0	1	1
LOC124900847	0	0	0	2	0	1
ARAP2	462	148	601	420	589	477
LOC439933	5	2	5	2	4	3
DTHD1	4	7	3	3	6	6
LOC105374399	0	0	0	0	0	0
MIR1255B1	0	0	0	0	0	0
LINC02505	0	0	0	0	0	0
LINC02616	0	0	0	0	0	0
LOC101928721	0	1	0	0	1	1
LOC105374402	0	0	0	0	0	0
MIR4801	0	0	0	0	0	0
NWD2	222	6	261	93	119	87
C4orf19	34	13	33	18	22	20
LOC124900691	0	1	2	2	2	1
RELL1	83	64	83	87	163	72
LOC105374404	0	0	0	0	0	0
LOC105374406	0	1	0	0	0	0
PGM2	62	10	52	29	70	25
TBC1D1	350	165	387	339	415	347
PTTG2	0	0	3	5	3	3
LOC124900692	0	0	2	0	0	0
LOC124900693	0	0	0	0	0	0
LOC105374408	0	0	0	0	0	0
LOC124900694	0	0	0	0	0	0
LOC105374409	0	0	0	0	0	0
LINC02513	0	0	0	1	0	0
LINC01258	0	0	0	0	0	0
LINC01259	0	1	0	0	0	0
LINC02278	8	0	11	0	2	0
KLF3-AS1	69	18	65	44	66	46
KLF3	295	77	346	195	323	213
LOC105374413	6	0	8	1	3	1
TLR10	20	0	12	7	12	9
TLR1	35	14	31	21	42	22
LOC124900695	2	0	0	0	0	2
TLR6	16	8	22	13	14	20
FAM114A1	81	52	76	82	104	87
MIR574	0	0	0	0	0	0
TMEM156	7	1	5	8	4	3
KLHL5	633	552	607	484	596	510
LOC105374418	0	1	0	0	1	1
WDR19	251	93	245	300	387	318
RFC1	346	102	384	268	423	302
KLB	5	2	10	10	6	7
MIR5591	0	0	0	0	0	0
RPL9	67	7	198	48	94	65
LIAS	99	9	83	42	59	35
WDR5CP	20	3	19	15	12	18
UGDH	75	25	85	88	102	50
UGDH-AS1	22	3	23	24	19	17
SMIM14	579	86	590	292	597	228
SMIM14-DT	8	4	13	4	9	4
UBE2K	947	180	1113	659	1011	553
PDS5A	467	153	483	532	718	590
LOC344967	101	2	99	53	66	63
N4BP2	20	5	21	13	48	28
RHOH	5	0	2	0	4	1
LINC02265	3	0	1	0	1	0
CHRNA9	0	0	0	0	1	0
RBM47	15	5	12	9	15	11
MIR4802	0	0	0	0	0	0
NSUN7	5	2	7	4	3	1
APBB2	865	265	891	494	754	481
LOC124900907	0	0	0	0	0	0
UCHL1-DT	2	0	3	0	1	3
UCHL1	10120	1094	9919	7799	5285	8485
LIMCH1	1584	658	1774	1258	1676	1609
LOC105374423	23	19	18	36	13	40
LOC105374421	1	0	2	0	2	2
PHOX2B	0	0	0	0	0	0
PHOX2B-AS1	0	0	0	0	0	0
LINC00682	0	0	1	0	0	0
LOC124900696	0	0	0	0	0	0
LOC105374426	0	0	0	0	0	0
TMEM33	473	42	490	332	535	256
DCAF4L1	4	6	9	5	7	12
SLC30A9	903	120	884	324	828	339
BEND4	55	3	55	36	23	39
LOC124900697	1	0	0	0	0	0
LOC105374428	0	0	0	0	0	0
SHISA3	3	9	2	6	8	14
ATP8A1	1651	208	1925	1090	1915	1279
LOC124900698	1	0	0	0	0	0
ATP8A1-DT	1	1	1	0	0	1
LOC105374430	0	0	0	0	0	0
GRXCR1	0	0	1	0	0	0
LOC105374432	0	0	0	0	0	0
LOC105374434	0	0	0	0	0	0
LOC105374433	0	0	0	0	0	0
LINC02383	0	0	0	0	0	0
LOC124900848	3	1	3	6	72	5
LOC124900849	2	0	1	5	0	1
LOC105374438	1	1	0	1	5	2
LINC02475	0	0	2	1	0	2
KCTD8	150	6	162	59	207	77
LOC107986275	3	1	7	19	6	0
YIPF7	9	1	3	6	11	14
GUF1	240	50	242	145	271	124
GNPDA2	129	17	103	106	153	58
LOC105374439	0	0	1	1	0	0
LOC112268465	2	0	0	0	0	1
LOC105374440	0	0	0	0	1	0
LOC105374441	0	0	0	0	0	0
LOC124900850	1	4	4	7	1	6
GABRG1	430	107	380	127	410	157
GABRA2	962	88	824	407	627	312
COX7B2	0	0	0	0	0	0
GABRA4	443	13	431	235	347	150
GABRB1	47	6	62	19	57	24
LOC124900908	0	0	0	1	0	2
COMMD8	69	14	85	59	83	29
LOC107986277	0	0	2	0	0	0
ATP10D	73	8	68	26	79	45
CORIN	4	1	7	3	4	8
LOC105374444	2	7	9	7	1	7
MIR8053	0	0	0	0	0	0
LOC101927179	0	0	0	0	0	0
NFXL1	52	18	58	38	83	37
LOC101927157	3	1	1	2	1	1
CNGA1	1	0	3	0	0	4
NIPAL1	1	1	4	2	8	2
TXK	0	1	0	2	6	0
TEC	4	2	5	8	5	3
LOC105374445	0	4	3	0	0	1
SLAIN2	205	34	207	154	258	146
SLC10A4	47	0	40	14	20	22
ZAR1	1	0	1	2	0	2
FRYL	554	232	721	586	768	792
OCIAD1	1784	195	1871	1247	1295	1039
OCIAD1-AS1	6	1	6	5	14	2
OCIAD2	171	45	197	134	133	131
LOC124900176	0	0	0	0	0	0
CWH43	0	0	0	0	0	0
LOC101927209	0	0	0	0	0	0
DCUN1D4	490	158	488	436	543	351
LRRC66	19	10	26	39	38	43
SGCB	671	118	674	315	640	354
LINC02480	0	0	0	0	0	0
SPATA18	15	4	13	18	11	16
LOC107986279	0	0	0	0	0	0
LOC124900897	0	0	0	0	0	0
USP46	1037	240	945	477	1059	553
USP46-DT	7	0	11	0	7	0
DANCR	282	140	306	428	291	486
MIR4449	0	0	0	0	0	0
SNORA26	0	1	1	4	3	0
ERVMER34-1	9	2	8	5	7	3
LOC124900185	0	0	0	0	0	0
LOC107986281	2	0	2	2	2	1
LINC01618	1	0	0	0	0	0
LOC124900700	3	3	4	10	3	6
RASL11B	224	28	184	124	162	156
SCFD2	201	29	201	92	134	102
LOC101928658	19	2	6	6	1	9
LOC124900701	0	0	0	3	0	0
LOC105377654	0	0	0	0	0	0
FIP1L1	273	76	337	160	231	176
LNX1	471	18	500	194	301	208
LNX1-AS1	0	0	1	1	0	0
LNX1-AS2	0	0	0	0	0	0
LOC100506444	0	0	0	0	0	0
LOC124900702	1	1	0	0	1	1
RPL21P44	5	6	4	14	14	4
CHIC2	36	12	50	48	34	27
GSX2	3	0	4	1	1	1
LOC124900899	0	0	0	0	0	0
PDGFRA	518	69	473	135	305	165
LINC02283	6	4	1	2	0	2
LINC02260	0	0	0	0	0	0
KIT	363	10	327	136	624	166
