Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC124905251,13.554178168398316,0.4246632865032127,0.8387338599908292,0.5063147045331592,0.6126357419099459,0.7654003404581972
CSNK1A1L,8.43361866129382,-0.3597451347909611,0.710466637593669,-0.5063504966389527,0.6126106197667407,0.7654003404581972
LOC105372266,11.849015090033829,0.35123576132059736,0.6935762006631405,0.5064126493740336,0.6125669964269588,0.7654003404581972
TUT4,224.38705705736982,0.1880059900428138,0.3712055905156395,0.5064740263789017,0.6125239188988543,0.7654003404581972
ZNF260,84.22346265537443,-0.16105240054779846,0.318302824845281,-0.5059722628163353,0.6128761215492625,0.7655921948090758
TMEM183A,264.35125395881005,-0.16087763437803965,0.3184005580557687,-0.505268066615202,0.6133705684514923,0.7659664134178622
OPTN,1248.7967268504065,0.10061838462820828,0.19916726674750737,0.5051953881345693,0.6134216092067573,0.7659664134178622
PTPN2,66.16078975007183,0.18593645557011013,0.3678470381345321,0.5054722107130516,0.6132272118469616,0.7659664134178622
USPL1,159.11990627679177,-0.15628574864811468,0.3094617433224099,-0.5050244562388114,0.6135416589082876,0.7659664134178622
TSPAN32,6.662642576204725,-0.40982148736255136,0.8113838714870503,-0.5050895165212711,0.6134959642396978,0.7659664134178622
SLC25A10,91.51458804381555,0.23881067896250294,0.47266325110824026,0.5052448617542621,0.6133868645932861,0.7659664134178622
FAM229B,207.241332287845,0.13155226608185563,0.2604550833531243,0.5050861914009851,0.6134982995800157,0.7659664134178622
SPEN-AS1,65.00377399787997,-0.17298756574819005,0.34227301475053495,-0.505408134130211,0.6132722069084102,0.7659664134178622
LOC101929004,13.05570974202786,0.3120761152115969,0.6181254212084171,0.504875069854751,0.6136465851502826,0.7660402908936353
SYNDIG1,498.86917232566884,-0.11987833805823907,0.23761694713534154,-0.504502475532433,0.6139083230144452,0.766253992361221
RTL8C,1990.1610370424753,0.13928886746068625,0.27609230457504724,0.5045010858780558,0.6139092993027819,0.766253992361221
NBPF12,31.600357507426846,-0.21769859113947587,0.4318988276541934,-0.5040499700401587,0.6142262625698114,0.7663510770307406
ZNF2,44.79685434044208,-0.1841358746349684,0.36514158997474155,-0.5042862267420862,0.6140602547584204,0.7663510770307406
LOC107987011,13.852139644914226,0.2931027802730656,0.581539506818852,0.504011811469872,0.6142530768733023,0.7663510770307406
CKAP2-DT,8.79174490257893,0.37707575351722455,0.747848789310153,0.5042138984607504,0.6141110747495591,0.7663510770307406
ISCU,972.7406190456642,0.16402776361507204,0.3253573238281773,0.5041465232290141,0.6141584162488097,0.7663510770307406
AGBL3,17.50292983438432,-0.2591262109140666,0.5141397676173874,-0.5039995488287208,0.6142616940294774,0.7663510770307406
CELF2-DT,12.003529632412802,-0.3927302580399978,0.7800081660335021,-0.5034950595929142,0.6146162529251238,0.7667362940678194
LOC107987138,25.923485079027387,-0.3222709380993623,0.6401837951528544,-0.5034037733217143,0.6146804192408418,0.7667592147633655
EBAG9,128.3581798901216,-0.19545792025952174,0.38832369163498937,-0.5033376136196329,0.6147269256050256,0.766760104464433
LOC124900791,12.827319964761038,-0.31598135934318583,0.6279149959313016,-0.5032231454745452,0.6148073936100397,0.7668033518515087
LRRC47,615.8158821794756,-0.11467052180337199,0.2279903982418334,-0.5029620663311398,0.6149909425166411,0.766953316239714
KLRC3,8.166181511770795,-0.35755070322246896,0.7109468926568866,-0.5029218172489125,0.6150192413491782,0.766953316239714
ST6GALNAC1,28.012086351863797,-0.2650616283756319,0.5275565029904136,-0.5024326813775404,0.6153631949399978,0.7672928308613365
LINC03073,16.27615472543546,0.2884867552569004,0.5742868214255868,0.502339152656807,0.6154289726748536,0.7672928308613365
MED12,329.2296364058951,0.1182590662794509,0.23539475562689224,0.5023861553946218,0.6153959157728204,0.7672928308613365
EVC,79.88749708329674,0.18101287998072615,0.36038758803174487,0.5022727918276185,0.6154756454005981,0.7672938877661838
ATP9B,279.35462385031195,-0.1528915911031659,0.3044755207602436,-0.5021473999663801,0.6155638399250766,0.7673467045641366
APOBEC3F,8.833952840053655,0.35965481424057355,0.7164600667566432,0.5019886396023463,0.6156755121948774,0.7674287780980441
BTF3-DT,8.795929258640783,0.36895003513023306,0.7351925886216918,0.5018413417658699,0.6157791296657351,0.7675007999942733
PKP3,10.732332791959903,-0.3464835132035158,0.690732240852302,-0.5016176930962221,0.615936471192579,0.7676008986689936
RAC3,180.23285441726293,0.13633646208427821,0.2718048545095505,0.5015968619482022,0.6159511272405995,0.7676008986689936
FOXS1,12.436625404983763,0.3742312071711114,0.7461842436506666,0.5015265470364333,0.616000599419444,0.7676054206057282
DAD1,413.0611681061041,0.1339351160939283,0.2673474758655895,0.5009776720737209,0.6163868369175158,0.7678581353580005
LINC02482,14.02235311773228,0.29548020535773956,0.5897622291470813,0.5010158174847266,0.6163599909602973,0.7678581353580005
SULT1A2,8.102417837699761,0.42700389804326794,0.8521592102343035,0.5010846481678723,0.6163115506366156,0.7678581353580005
MLC1,1567.8796391993628,-0.2367073082358218,0.47233334745998984,-0.5011446037183998,0.616269357643126,0.7678581353580005
FAM200C,60.280737005779436,0.16803512577134555,0.33555323708361984,0.5007703911062888,0.6165327259748776,0.767982737964838
ELK4,194.0633856627966,-0.170401459186684,0.3406726975025235,-0.5001911231393051,0.6169405082217354,0.7684177962126472
PPP1R8,229.99860950984035,-0.12567089424224037,0.25127599181711424,-0.5001309250973216,0.616982892095274,0.7684177962126472
TMEM45A,13.580810554863406,-0.35288650945557626,0.7056619507256591,-0.5000786978704033,0.6170196649593311,0.7684177962126472
RARA-AS1,9.518483439905413,-0.3294040998492325,0.6589913951622777,-0.4998610031442311,0.6171729527996016,0.7684499645973967
MYLIP,152.05349232780398,0.1385792795020033,0.2772760620059021,0.49978811188920275,0.61722428226833,0.7684499645973967
MMS19,586.5875972816979,-0.10522173940782435,0.2104634995544805,-0.4999524365534305,0.6171085687309168,0.7684499645973967
ZNF747,115.80712493851298,0.15061254749928504,0.301356901913556,0.49978131094036843,0.6172290715402764,0.7684499645973967
ART3,57.53389295619065,0.21525615321600877,0.43086071016464694,0.49959568867106,0.617359794222077,0.7684984309311171
NCDN,7674.8339994250855,0.11878804275837644,0.237756113525483,0.49962140193566285,0.6173416851815678,0.7684984309311171
ACTL6A,55.90802813392154,0.1605748804231132,0.3214867744582144,0.4994758515143337,0.6174441948167959,0.7685463572712184
ROGDI,1154.308151535327,0.12070156491956538,0.24180904021593802,0.4991606798975655,0.6176661924198188,0.7685941383678244
KIF27,14.22529367356271,-0.28243420391457874,0.5656892249915149,-0.49927449814660185,0.617586018167831,0.7685941383678244
NUFIP2,493.6919119646779,-0.20761713301413479,0.415861299172946,-0.49924610303252137,0.6176060194286878,0.7685941383678244
MFSD14CP,17.663988162448884,-0.2736126259154731,0.5480802734344626,-0.49921998505970794,0.6176244169422332,0.7685941383678244
SH3BP5-AS1,52.05056246692417,-0.24762656045866624,0.4962144120668112,-0.49903137522197827,0.6177572809297448,0.7686503612906033
CEP44,60.057683376427065,-0.20286025977082803,0.4067758212490379,-0.49870284607361687,0.6179887392956884,0.7688812194060787
C5AR2,11.746322116609276,-0.3092031721767045,0.6202301928052949,-0.4985297003652494,0.6181107407587982,0.7689187402128765
AASS,142.32462133502224,0.16518333272292104,0.3313397176702435,0.4985316396246679,0.6181093742647237,0.7689187402128765
ESR1,12.411162404422612,-0.29432526582706275,0.5906221587554651,-0.4983308896626109,0.6182508392096179,0.7689787588564733
HINT1,1237.9205196351465,-0.18175644505128408,0.3646992638330266,-0.4983734903684895,0.618220818063087,0.7689787588564733
HNRNPD,796.9932097920683,0.10899597699888607,0.21876705567036756,0.49822847715754026,0.6183230129411539,0.769011403750032
S1PR1-DT,6.015316181365925,-0.44655134390674267,0.8963966916613069,-0.4981626416750174,0.6183694114898465,0.7690119894523165
ADTRP,29.54999313054095,0.22145173623490394,0.44467037755447747,0.49801324174730627,0.6184747089855805,0.7690858171002273
ARHGAP9,65.40600297721548,0.17440746388962566,0.3504411428585057,0.4976797600504474,0.6187097760976173,0.769320992943599
DLGAP3,755.9614235597704,-0.1395670047205266,0.2805346601590369,-0.4975036048715163,0.6188339614479362,0.7693611412595963
LOC101927060,141.50539406645618,0.19340985694037882,0.3887392764431444,0.4975310411389991,0.6188146187946371,0.7693611412595963
GJB5,11.285642045059044,0.3411652087277831,0.6862005926892294,0.4971799971648991,0.6190621257997837,0.7695876631072521
TVP23A,124.140111455696,0.1403628114789605,0.28238791188000284,0.49705672790486116,0.6191490482533156,0.7696116464726639
R3HDM1,1020.7165968113162,-0.18768195274606256,0.37761276115322123,-0.4970222726924957,0.6191733450569312,0.7696116464726639
P4HTM,887.6605366136623,-0.11619269015684502,0.23390733017682583,-0.49674668198302024,0.6193676985016521,0.7697960765819226
CAMLG,366.629046976283,-0.16472036159829279,0.33167673606680653,-0.49662922866291925,0.6194505376009234,0.7698418913077905
MORC3,164.81492791031945,-0.20283421723180128,0.4087766374789935,-0.4961981645593057,0.619754605848177,0.7701626184000205
USP12,241.17193927595767,-0.15097791216138226,0.30440414408618544,-0.49597850454570735,0.6199095768146454,0.7702980299951335
C15orf40,102.5808494943848,-0.17281336132294006,0.34850894590851744,-0.4958649221254224,0.619989716262656,0.7703404429431517
LOC107985014,9.143141213606713,0.339314508133906,0.6844172530942131,0.4957714122487176,0.620055696672904,0.7703652582244643
TMEM119,56.764374288990005,-0.2305644955166145,0.46517525001825155,-0.49565082301254876,0.6201407887490356,0.7704138126438531
NCBP3,322.2247328904037,0.11201978364307759,0.22608378178707011,0.49547907752436615,0.6202619872854216,0.7705072123382373
SYNPR,804.6955495480839,-0.16170859122985468,0.32644749847072024,-0.4953586472170766,0.6203469795243142,0.7705205036330225
PLXNA1,1041.2978161696963,0.1390409587905235,0.28070170239134923,0.4953335074422709,0.6203647222573326,0.7705205036330225
ZNF106,956.404744004445,-0.13197565847271436,0.26655089066920984,-0.49512368216580604,0.6205128178753712,0.7705329740807783
IL13RA1,116.16169651135534,-0.22234412226600725,0.44905267305107993,-0.4951404046997299,0.6205010144718512,0.7705329740807783
CDKL1,135.31733651884733,-0.16175615920688174,0.32663578834876816,-0.49521872671884076,0.6204457330984183,0.7705329740807783
SLC35C2,319.53684981643136,0.17345756735325632,0.3504033843806091,0.49502252285567605,0.6205842220660645,0.7705644949406143
ACTG1P25,8.237689239093426,0.3482416636341714,0.7036154485605605,0.49493180450570806,0.6206482594542024,0.7705868646226579
TIMM9,84.15941179868237,0.1732027492512001,0.35022792604500275,0.49454294295465273,0.6209227864162435,0.7708705520689243
B3GALT5-AS1,7.893036294930492,0.37323556555226467,0.7549545193215291,0.49438152365481314,0.6210367600937688,0.7709548866407225
MRPS10,95.86620470099261,-0.13230234887398712,0.2678492783156542,-0.4939432717756732,0.6213462434193308,0.7712688793761938
CNOT8,302.36470236017016,0.11834151608315653,0.23960967278840206,0.49389289967297456,0.6213818193254212,0.7712688793761938
LOC105375228,9.3767636735866,-0.36271980211553134,0.7346874450216795,-0.4937062754690575,0.6215136326376318,0.7713753068626867
CISH,7.910766328564848,-0.43843403556636046,0.8882031649234436,-0.49361908725482884,0.6215752181337065,0.7713945636251692
ABCC3,11.156189538316445,0.337455888101308,0.6838802038295576,0.49344298345183796,0.6216996173419709,0.7714917655654013
ANAPC10,37.95352608418272,-0.2558209734281331,0.518665974331278,-0.4932287562490792,0.6218509613814951,0.7716223875331075
FUNDC2P2,6.025160698532986,-0.42460475859440855,0.8612763270571454,-0.4929948092794104,0.6220162550159112,0.7717702981835062
CCDC121,13.659526265906456,0.2705090197711044,0.5491040394269072,0.4926370967028965,0.6222690312549204,0.7718551492208597
ASB1,379.8150459233431,0.28277731935750133,0.5739964562965499,0.4926464549659293,0.6222624177061584,0.7718551492208597
LY86,27.71035487212427,0.2381068522838121,0.48329094286114904,0.4926780768416364,0.622240070534988,0.7718551492208597
SLC29A2,115.04722123354905,-0.17618461904487465,0.3575328174343332,-0.49277887358475525,0.6221688398270515,0.7718551492208597
MOV10L1,18.153386387039653,-0.24387858922632427,0.49522861933463885,-0.492456574004115,0.622396613852462,0.7718990372820995
JPH2,22.295729241122768,-0.40760363704937014,0.8275868024756795,-0.4925207069881331,0.6223512872133479,0.7718990372820995
NTAQ1,96.00129777771002,-0.14662963550021332,0.29804304798136483,-0.49197468786247733,0.6227372375670874,0.7722503125667362
BEND4,29.721297344197165,-0.28982390437321737,0.58916233277479,-0.491925379900354,0.6227720957112182,0.7722503125667362
HSPA14,36.32784501388146,-0.1929987540429662,0.3923929670007269,-0.49185069630111056,0.622824894710589,0.7722585927898477
OVOL2,8.150787969553509,0.33300367877796166,0.6775911477612054,0.4914522273176417,0.6231066327566037,0.7725507189097796
RB1CC1,666.3537491644861,0.14095724862157416,0.2869783338614487,0.49117731894571315,0.6233010392689087,0.7725629285305061
ST3GAL2,313.03609252191364,0.11078069825372708,0.225524800255819,0.49121293147390205,0.6232758537341254,0.7725629285305061
EPHA8,21.032390844850944,0.2522812945888554,0.5135225451178563,0.49127598581081855,0.6232312621594055,0.7725629285305061
OS9,1206.7344056079698,0.11650690003215092,0.2371321883207273,0.4913162605937427,0.6232027808447489,0.7725629285305061
POLR2A_1,20.88129373428963,-0.23923661155408063,0.48722529763802597,-0.49101845227219004,0.6234133967292477,0.7725684095268697
CMPK1,536.8409045472212,0.12146254119155138,0.2473545295338138,0.4910463593307567,0.6233936590021066,0.7725684095268697
RPL23AP53,24.19585359651289,-0.23411736177657907,0.47684137566315854,-0.490975350977009,0.6234438813621036,0.7725684095268697
MBLAC1,44.10879540111009,0.18178603662007875,0.3706429197393587,0.4904613765397522,0.6238074542937042,0.772961741633522
AGA-DT,13.056030218334376,-0.32654579985953774,0.6659187979382668,-0.4903687970223207,0.6238729525218818,0.7729856975748401
PLA2G6,334.62116731080226,-0.13037877376633297,0.2659925085091589,-0.490159570647621,0.6240209871113866,0.7731119058966377
WDHD1,23.843073790715433,-0.2181993512726303,0.4453471906523736,-0.48995335740862683,0.6241669046635795,0.7732354728978229
BOLA3,43.14132679617082,-0.19071068943904296,0.3896037521787963,-0.48949910870345603,0.6244883853941754,0.7735764981164513
LOC105372217,321.2161613514882,0.1692260287203195,0.3458829283280279,0.48925811267513375,0.6246589720455071,0.7736927409704478
NINL,131.13027304275616,-0.17989201494057871,0.3676998879155597,-0.4892359798104969,0.6246746395831035,0.7736927409704478
ECHDC2,292.85587888307595,0.21759351059359125,0.44484247471677163,0.48914733408074773,0.6247373923248405,0.7737132320330717
G3BP1,429.19342873478973,0.11324201239540747,0.23154803568723367,0.4890648804655398,0.6247957640812878,0.7737282947841936
CD74,1766.917052298081,-0.1691352611164934,0.346276239554088,-0.4884402733906745,0.6252380213930828,0.774179666952733
YAP1,133.82688067300234,-0.20055474648921046,0.4106198513205223,-0.4884195097831768,0.6252527255256694,0.774179666952733
LOC124901232,84.07437836472121,0.19254072834192054,0.3944042520606831,0.4881811677636178,0.6254215225129591,0.7743026258185259
LOC105377864,11.170018202860769,0.4255087931696195,0.8716786367688178,0.4881486997856422,0.6254445182868826,0.7743026258185259
ORC6,20.582629635009155,0.294326666445784,0.6035032778224703,0.4876968812957544,0.6257645611212541,0.7746415652383765
S100PBP,134.05706436882562,-0.14774303607608977,0.3030960110848763,-0.4874463228574694,0.6259420730465937,0.7748040268420318
DNAJC3-DT,30.97547497738721,-0.21275579779202658,0.43694774817042004,-0.48691359248988914,0.6263195659999707,0.7752139867758361
LOC105378561,9.19168074399114,-0.3390339116275134,0.696437265605158,-0.4868118470554779,0.6263916739964085,0.7752459301793085
ZNF274,114.53924046593369,0.17628123472247614,0.3622170126149565,0.4866729849320093,0.6264900927213761,0.7753058949908715
SERP1,548.3661182365096,0.12583409208014157,0.2585918109438,0.48661282668185185,0.6265327320306666,0.7753058949908715
TTLL5,203.30814638792037,0.12050258131048643,0.24779022517198449,0.4863088575299887,0.6267482001135032,0.7755152130284139
JHY,45.635051779012905,-0.18730979629536534,0.38529266743589685,-0.4861493927250226,0.6268612492437131,0.7755977800440946
ETFRF1,150.86870869798886,0.18325979377424959,0.37707125567275296,0.4860083897068367,0.6269612175899454,0.7756641515683498
ITGB4,396.73069269037774,-0.2162525436090657,0.44506210908915955,-0.4858929555958755,0.6270430631877046,0.7757080938319119
