"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071385","cellular response to glucocorticoid stimulus","8/1473","57/18805",0.140350877192982,1.79178428079704,1.74529556628362,0.0750442245980471,0.375843277590819,0.331437017058243,"CRH/DDIT4/KLF9/NPAS4/PCK1/STC1/TBX2/TFAP4",8
"GO:1903350","response to dopamine","8/1473","57/18805",0.140350877192982,1.79178428079704,1.74529556628362,0.0750442245980471,0.375843277590819,0.331437017058243,"GNAL/GSK3B/HTR2C/HTR3B/PALM/PRKN/PRMT5/RGS8",8
"GO:0099003","vesicle-mediated transport in synapse","27/1473","258/18805",0.104651162790698,1.33602519774546,1.58433500145519,0.0753442431095265,0.375843277590819,0.331437017058243,"ATP6V1A/CACNB4/CPLX3/DNAJC6/DNM3/GIT1/LPAR1/MX1/MX2/NLGN3/NRXN1/P2RX7/P2RY1/PCLO/PREPL/PRKN/RAB3B/RIMS1/RPH3A/SLC17A6/SLC32A1/STXBP5/SV2B/SV2C/SYNJ1/SYT11/SYT2",27
"GO:0009185","ribonucleoside diphosphate metabolic process","15/1473","128/18805",0.1171875,1.49606988289206,1.64170999076639,0.0756546479922871,0.375843277590819,0.331437017058243,"ARL2/DDIT4/ENO2/ENTPD5/GIT1/GPD1/HIF1A/MAGI3/MLXIPL/NUPR1/P2RX7/PFKM/PRKAA1/PRKAA2/SLC4A4",15
"GO:0030282","bone mineralization","15/1473","128/18805",0.1171875,1.49606988289206,1.64170999076639,0.0756546479922871,0.375843277590819,0.331437017058243,"ATF4/BMPR2/CCDC154/FGR/FZD9/HIF1A/ISG15/KLF10/LGR4/NELL1/P2RX7/PKDCC/PTH1R/SLC24A3/SMPD3",15
"GO:0045732","positive regulation of protein catabolic process","23/1473","214/18805",0.107476635514019,1.37209649072717,1.59592779998756,0.0756649631447066,0.375843277590819,0.331437017058243,"ADAM9/AXIN1/BBS7/CAV1/DNAJB2/FBXW8/GPLD1/GSK3B/HAMP/HSP90AA1/IL33/LRP1/NUPR1/OSBPL7/PLK1/PRKN/SORL1/TNFSF12/TRIB1/UBR3/USP13/VIP/ZYG11B",23
"GO:0010594","regulation of endothelial cell migration","25/1473","236/18805",0.105932203389831,1.35237955515666,1.58808813429211,0.0757087443434314,0.375843277590819,0.331437017058243,"ACVRL1/ANGPT2/ATOH8/ATP5F1B/BMPER/DLL4/EFNA1/EMP2/EPHA2/GPLD1/HDAC7/HDAC9/HIF1A/HMOX1/HSPB1/NOS3/PDPK1/PIK3C2A/PLPP3/PTPRM/RRAS/SEMA5A/SP100/STC1/THBS1",25
"GO:0045619","regulation of lymphocyte differentiation","24/1473","225/18805",0.106666666666667,1.36175605340575,1.59142569477933,0.0757451236070098,0.375843277590819,0.331437017058243,"ADA/CAMK4/CDKN2A/CYP26B1/EGR3/HLX/IL15RA/IL2RG/IL4I1/IL4R/IRF1/ITPKB/KAT2A/LGALS1/LGALS9/PCK1/PRDM1/PRKDC/RASGRP1/RUNX3/SMARCC1/SOX12/SPI1/TLR9",24
"GO:0001886","endothelial cell morphogenesis","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"HEG1/PLOD3/STC1",3
"GO:0002327","immature B cell differentiation","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"KIT/PRKDC/TNFSF13B",3
"GO:0003183","mitral valve morphogenesis","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"BMPR2/EFNA1/SMAD6",3
"GO:0006971","hypotonic response","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"SLC12A6/SLC4A11/TSPO",3
"GO:0016185","synaptic vesicle budding from presynaptic endocytic zone membrane","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"DNM3/MX1/MX2",3
"GO:0030397","membrane disassembly","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"AKAP8L/PLAAT3/PLK1",3
"GO:0032823","regulation of natural killer cell differentiation","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"IL15RA/PRDM1/RASGRP1",3
"GO:0034111","negative regulation of homotypic cell-cell adhesion","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"ADAMTS18/SERPINE2/UBASH3B",3
"GO:0034498","early endosome to Golgi transport","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"BLTP3B/RAB6A/TRAPPC10",3
"GO:0035589","G protein-coupled purinergic nucleotide receptor signaling pathway","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"P2RY1/P2RY12/P2RY13",3
"GO:0035810","positive regulation of urine volume","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"EDNRB/HYAL2/OPRL1",3
"GO:0035933","glucocorticoid secretion","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"CRH/ECRG4/TSPO",3
"GO:0036462","TRAIL-activated apoptotic signaling pathway","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"SPI1/TNFRSF10B/ZDHHC3",3
"GO:0042045","epithelial fluid transport","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"EDNRB/ITPR1/SLC26A6",3
"GO:0045906","negative regulation of vasoconstriction","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"ADM/BMPR2/DOCK4",3
"GO:0060075","regulation of resting membrane potential","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"KCNK1/KCNK6/NALCN",3
"GO:0060287","epithelial cilium movement involved in determination of left/right asymmetry","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"CFAP53/ODAD3/OFD1",3
"GO:0061517","macrophage proliferation","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"CSF1/IL33/MAPK1",3
"GO:0061684","chaperone-mediated autophagy","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"HSP90AA1/HSPA8/SNRNP70",3
"GO:0070561","vitamin D receptor signaling pathway","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"KANK2/MN1/PIM1",3
"GO:1905671","regulation of lysosome organization","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"LAPTM4B/TFEB/TMEM106B",3
"GO:1905939","regulation of gonad development","3/1473","13/18805",0.230769230769231,2.94610684631051,2.04622793457609,0.0758735279071345,0.375843277590819,0.331437017058243,"CITED2/NUPR1/ZFPM2",3
"GO:0006893","Golgi to plasma membrane transport","9/1473","67/18805",0.134328358208955,1.71489801501657,1.70892116971174,0.0767084940472391,0.378835069089635,0.334075325388204,"ARFGEF2/EXOC8/LLGL1/PKDCC/PREPL/RAB13/STXBP5/STXBP5L/VAMP5",9
"GO:0006244","pyrimidine nucleotide catabolic process","4/1473","21/18805",0.19047619047619,2.43170723822455,1.91369174152956,0.0769400817184632,0.378835069089635,0.334075325388204,"ENTPD5/NEIL1/TYMP/UPP1",4
"GO:0032261","purine nucleotide salvage","4/1473","21/18805",0.19047619047619,2.43170723822455,1.91369174152956,0.0769400817184632,0.378835069089635,0.334075325388204,"ADA/NUDT12/PARP10/PARP9",4
"GO:0032495","response to muramyl dipeptide","4/1473","21/18805",0.19047619047619,2.43170723822455,1.91369174152956,0.0769400817184632,0.378835069089635,0.334075325388204,"ERBIN/NFKBIA/RELA/TRIM41",4
"GO:0051788","response to misfolded protein","4/1473","21/18805",0.19047619047619,2.43170723822455,1.91369174152956,0.0769400817184632,0.378835069089635,0.334075325388204,"CAV1/F12/KLHL15/SDF2L1",4
"GO:0140354","lipid import into cell","4/1473","21/18805",0.19047619047619,2.43170723822455,1.91369174152956,0.0769400817184632,0.378835069089635,0.334075325388204,"PLPPR4/SLC27A5/SPX/THBS1",4
"GO:0001892","embryonic placenta development","11/1473","87/18805",0.126436781609195,1.61415049433871,1.67381272451597,0.0769466842383053,0.378835069089635,0.334075325388204,"ADM/CEBPB/CITED2/DNAJB6/FBXW8/HEY2/HIF1A/MAPK1/PRDM1/SOX15/TFEB",11
"GO:0006195","purine nucleotide catabolic process","16/1473","139/18805",0.115107913669065,1.46952092094145,1.61971599977498,0.0774446284569334,0.380954778101469,0.335944588652448,"ADA/ARL2/DDIT4/ENO2/GIT1/GPD1/HIF1A/MLXIPL/NUDT12/NUPR1/P2RX7/PDE10A/PFKM/PRKAA1/PRKAA2/SLC4A4",16
"GO:0022037","metencephalon development","14/1473","118/18805",0.11864406779661,1.51466510177546,1.63492594620627,0.0775842513939789,0.380978443856445,0.335965458274718,"ATRN/CNTN1/GART/GRID2/HAP1/KAT2A/LPAR1/NLGN4X/NRXN1/RORA/SCN5A/SERPINE2/SEZ6/TUBA1A",14
"GO:1903076","regulation of protein localization to plasma membrane","14/1473","118/18805",0.11864406779661,1.51466510177546,1.63492594620627,0.0775842513939789,0.380978443856445,0.335965458274718,"ABI3/EPHA2/EPHA3/GPER1/KIF5B/LRP1/NRXN1/PDPK1/PKDCC/PRKCE/RAMP3/STAC/STAC3/VAMP8",14
"GO:0007254","JNK cascade","21/1473","193/18805",0.10880829015544,1.38909701043656,1.58395259975047,0.0783311686739796,0.383709604158588,0.338373929245523,"ANKRD6/AXIN1/CCDC88C/DUSP9/EPHB1/FKTN/FZD7/GADD45G/HIPK2/LTBR/MAP3K11/MAP3K12/MAP4K4/MAPK1/MTURN/PJA2/PLCB1/PRKN/TLR9/TPD52L1/TRIB1",21
"GO:0001881","receptor recycling","7/1473","48/18805",0.145833333333333,1.86177585426567,1.74275126075208,0.0785240249872268,0.383709604158588,0.338373929245523,"ARAP1/ARFGEF2/ECE1/PHETA1/RAMP3/REP15/SORL1",7
"GO:0006953","acute-phase response","7/1473","48/18805",0.145833333333333,1.86177585426567,1.74275126075208,0.0785240249872268,0.383709604158588,0.338373929245523,"APOL2/CEBPB/EDNRB/FN1/SIGIRR/TFRC/TRPV1",7
"GO:0048066","developmental pigmentation","7/1473","48/18805",0.145833333333333,1.86177585426567,1.74275126075208,0.0785240249872268,0.383709604158588,0.338373929245523,"BAX/EDN3/EDNRB/KIT/KITLG/TYRP1/USP13",7
"GO:1902108","regulation of mitochondrial membrane permeability involved in apoptotic process","7/1473","48/18805",0.145833333333333,1.86177585426567,1.74275126075208,0.0785240249872268,0.383709604158588,0.338373929245523,"BAX/BOK/FZD9/GSK3B/NOL3/SLC25A5/ZNF205",7
"GO:0051650","establishment of vesicle localization","22/1473","204/18805",0.107843137254902,1.37677542164184,1.57736302518287,0.0786156619985217,0.383709604158588,0.338373929245523,"ATP9A/BBS7/BLOC1S1/CLASP2/DNM3/DYNC1I1/EXOC8/HAP1/KIF1C/KIF5B/MX1/MX2/MYO5A/MYO7A/PRKN/RASGRP1/SMPD3/SYNJ1/SYT11/TCIRG1/TRAPPC10/TRAPPC11",22
"GO:0090276","regulation of peptide hormone secretion","22/1473","204/18805",0.107843137254902,1.37677542164184,1.57736302518287,0.0786156619985217,0.383709604158588,0.338373929245523,"CD38/CHRM3/CRH/ECRG4/EPHA5/GIPR/GPER1/GPLD1/HIF1A/HTR2C/ITPR1/PER2/PFKM/PICK1/PIM3/PLCB1/PRKCE/PRKN/RAPGEF3/TCIRG1/TIAM1/UCN",22
"GO:0050714","positive regulation of protein secretion","17/1473","150/18805",0.113333333333333,1.44686580674361,1.60187005163996,0.0788498801463688,0.384520726995062,0.339089217104633,"ADAM9/CD38/CHRM3/CRH/FRMD4A/GIPR/GPER1/GPLD1/HIF1A/ITPR1/P2RX7/PCSK1/PFKM/PLCB1/PRKCE/SEC24A/TGFB3",17
"GO:0007631","feeding behavior","13/1473","108/18805",0.12037037037037,1.53670387971135,1.63065769019328,0.0793493897164134,0.386202192514423,0.340572015784965,"ATP8A2/GDF15/GPR83/HTR2C/LEPR/NMUR2/NR4A3/NTRK2/OPRL1/P2RY1/PRLHR/UBR3/UCN",13
"GO:0021549","cerebellum development","13/1473","108/18805",0.12037037037037,1.53670387971135,1.63065769019328,0.0793493897164134,0.386202192514423,0.340572015784965,"ATRN/CNTN1/GART/GRID2/HAP1/LPAR1/NLGN4X/NRXN1/RORA/SCN5A/SERPINE2/SEZ6/TUBA1A",13
"GO:0016197","endosomal transport","30/1473","293/18805",0.102389078498294,1.30714638232207,1.54473753090918,0.0794680024582933,0.386202192514423,0.340572015784965,"ACAP2/ANKRD50/ARFIP1/ATP9A/BLOC1S1/BLTP3B/DCLK1/EMP2/ENTR1/HEATR5B/LAPTM4B/LEPROT/MAPK1/MICALL2/MYO5B/PHETA1/PREPL/PRKN/RAB13/RAB6A/RAB6D/RAB7B/SORL1/STX10/TBC1D10B/TBC1D14/TINAGL1/TRAPPC10/VPS13B/ZFYVE16",30
"GO:0043542","endothelial cell migration","30/1473","293/18805",0.102389078498294,1.30714638232207,1.54473753090918,0.0794680024582933,0.386202192514423,0.340572015784965,"ACVRL1/ANGPT2/ATOH8/ATP5F1B/BMPER/DLL4/EFNA1/EGR3/EMP2/EPHA2/GPLD1/HDAC7/HDAC9/HIF1A/HMOX1/HSPB1/NOS3/PDPK1/PIK3C2A/PIK3R3/PLPP3/PRKX/PTPRM/RAB13/RRAS/SEMA5A/SP100/STC1/THBS1/TNFSF12",30
"GO:0051656","establishment of organelle localization","47/1473","487/18805",0.0965092402464066,1.23208164482938,1.51275431899327,0.0797514748776952,0.38724685224118,0.341493247916338,"AGBL4/ATP9A/BBS7/BLOC1S1/CHAMP1/CLASP2/COPG2/DNM3/DYNC1I1/EXOC8/FGR/FHOD1/GAB2/HAP1/HIF1A/IL4R/KIF1C/KIF5B/KIT/LAT/LGALS9/LLGL1/MCPH1/MX1/MX2/MYO5A/MYO7A/NR4A3/PDPK1/PLK1/PRKN/RAB6A/RASGRP1/RPS15/SEPTIN1/SGO1/SMPD3/SPAG5/SUN2/SYNJ1/SYT11/TCIRG1/TRAPPC10/TRAPPC11/TUBA1A/UXT/VAMP8",47
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","19/1473","172/18805",0.11046511627907,1.41024881984244,1.57569561481015,0.0807347921765023,0.389764257482976,0.343713219201753,"AGBL4/AXIN1/BBS7/CDKN2A/DNAJB2/FBXW8/GSK3B/HAMP/HIPK2/IL33/PLK1/PRKN/PRMT6/QRICH2/SMARCC1/TMEM168/TRIB1/TRIM67/ZYG11B",19
"GO:1990542","mitochondrial transmembrane transport","12/1473","98/18805",0.122448979591837,1.56324036743007,1.62969709856948,0.080870113429767,0.389764257482976,0.343713219201753,"AFG3L2/ITPR1/PNPT1/ROMO1/SLC25A1/SLC25A28/SLC25A39/SLC25A40/SLC25A41/SLC25A5/TIMM44/UCP3",12
"GO:0016042","lipid catabolic process","35/1473","350/18805",0.1,1.27664630006789,1.52301443001874,0.0809119304922884,0.389764257482976,0.343713219201753,"ABCD2/ACADVL/AKR1C3/BCO2/CYP26B1/ENPP6/FUCA1/GDPD3/GM2A/GPCPD1/GPLD1/HSD17B6/LPIN3/M6PR/MTLN/NCEH1/PAFAH1B3/PCCB/PCK1/PDE3B/PLA1A/PLAAT3/PLAAT4/PLCB1/PLCXD3/PLPP2/PLPP3/PNPLA3/PNPLA7/PRKAA1/PRKCE/RARRES2/SMPD3/SORL1/STS",35
"GO:0032350","regulation of hormone metabolic process","6/1473","39/18805",0.153846153846154,1.96407123087367,1.75694321494944,0.0809693929968136,0.389764257482976,0.343713219201753,"ADM/AKR1C3/EGR1/GNB3/HIF1A/SLCO1C1",6
"GO:0042044","fluid transport","6/1473","39/18805",0.153846153846154,1.96407123087367,1.75694321494944,0.0809693929968136,0.389764257482976,0.343713219201753,"AQP4/EDNRB/HYAL2/ITPR1/SLC26A6/SLC4A11",6
"GO:0140448","signaling receptor ligand precursor processing","6/1473","39/18805",0.153846153846154,1.96407123087367,1.75694321494944,0.0809693929968136,0.389764257482976,0.343713219201753,"BCHE/CPE/ECE1/PCSK1/PCSK1N/YIPF5",6
"GO:0009410","response to xenobiotic stimulus","44/1473","453/18805",0.0971302428256071,1.24000965128007,1.50743384259732,0.0810347600267355,0.389764257482976,0.343713219201753,"ABCC4/ABCC9/ACSM1/ADA/ADCY1/AGPAT2/BCHE/CD38/CERS1/CRH/CXCR4/CYP26B1/EPHX1/FOSL1/GAD2/GPLD1/GRIN2A/HSD11B2/HSP90AA1/LRP8/MAS1/MCM7/NCEH1/P2RX7/PCSK1/PDE3A/PLIN2/PMS2/PPM1E/PRKAA1/PRKAA2/PTPRM/RAD54L/RELA/RORA/RORC/SEMA3C/SLC1A2/SLC1A3/SMOX/TFRC/THBS1/TP53I13/TSPO",44
"GO:0003171","atrioventricular valve development","5/1473","30/18805",0.166666666666667,2.12774383344648,1.80211818890878,0.0812562385215724,0.389764257482976,0.343713219201753,"BMPR2/EFNA1/HEY2/SLIT3/SMAD6",5
"GO:0008299","isoprenoid biosynthetic process","5/1473","30/18805",0.166666666666667,2.12774383344648,1.80211818890878,0.0812562385215724,0.389764257482976,0.343713219201753,"AKR1C3/CRPPA/DHRS9/HMGCR/HMGCS1",5
"GO:0031579","membrane raft organization","5/1473","30/18805",0.166666666666667,2.12774383344648,1.80211818890878,0.0812562385215724,0.389764257482976,0.343713219201753,"ABCA7/CAV1/EMP2/LAT/LRCH4",5
"GO:0043032","positive regulation of macrophage activation","5/1473","30/18805",0.166666666666667,2.12774383344648,1.80211818890878,0.0812562385215724,0.389764257482976,0.343713219201753,"HAMP/IL33/IL4R/THBS1/TNIP2",5
"GO:0046856","phosphatidylinositol dephosphorylation","5/1473","30/18805",0.166666666666667,2.12774383344648,1.80211818890878,0.0812562385215724,0.389764257482976,0.343713219201753,"CHRM5/INPP5J/MTMR11/MTMR7/SYNJ1",5
"GO:0071549","cellular response to dexamethasone stimulus","5/1473","30/18805",0.166666666666667,2.12774383344648,1.80211818890878,0.0812562385215724,0.389764257482976,0.343713219201753,"CRH/DDIT4/PCK1/TBX2/TFAP4",5
"GO:0072012","glomerulus vasculature development","5/1473","30/18805",0.166666666666667,2.12774383344648,1.80211818890878,0.0812562385215724,0.389764257482976,0.343713219201753,"ANGPT2/EGR1/GPR4/NOTCH2/PDGFRA",5
"GO:0006839","mitochondrial transport","20/1473","183/18805",0.109289617486339,1.39524185799769,1.56630909746703,0.0813043275959712,0.389764257482976,0.343713219201753,"AFG3L2/BAX/BOK/FZD9/GSK3B/HSP90AA1/ITPR1/NOL3/PNPT1/PRKN/ROMO1/SLC25A1/SLC25A28/SLC25A39/SLC25A40/SLC25A41/SLC25A5/TIMM44/UCP3/ZNF205",20
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","8/1473","58/18805",0.137931034482759,1.7608914483695,1.69189327702261,0.0813779750787909,0.389786707750276,0.343733016947435,"CAV1/G0S2/GPER1/HYAL2/LTBR/THBS1/TNFRSF12A/TNFSF12",8
"GO:0046822","regulation of nucleocytoplasmic transport","14/1473","119/18805",0.117647058823529,1.50193682360928,1.60127720375512,0.0819124825628441,0.391603769365453,0.345335390908746,"AKAP8L/ANP32B/CDKN2A/DDX39A/GSK3B/HSP90AA1/HYAL2/MX2/NEAT1/NUP153/NUP58/RAPGEF3/SIRT7/SP100",14
"GO:0006900","vesicle budding from membrane","11/1473","88/18805",0.125,1.59580787508486,1.63317081193022,0.0820344768097481,0.391603769365453,0.345335390908746,"DNM3/MX1/MX2/P2RX7/PRKN/SEC23A/SEC23B/SEC24A/SEC24D/TRAPPC10/TRAPPC11",11
"GO:0032024","positive regulation of insulin secretion","11/1473","88/18805",0.125,1.59580787508486,1.63317081193022,0.0820344768097481,0.391603769365453,0.345335390908746,"CD38/CHRM3/CRH/GIPR/GPER1/GPLD1/HIF1A/ITPR1/PFKM/PLCB1/PRKCE",11
"GO:0035418","protein localization to synapse","11/1473","88/18805",0.125,1.59580787508486,1.63317081193022,0.0820344768097481,0.391603769365453,0.345335390908746,"C1QL3/ERBB4/GPC4/GRIN2A/HOMER1/HSPB1/KIF5B/NRXN1/PCLO/RELN/VWC2",11
"GO:0035773","insulin secretion involved in cellular response to glucose stimulus","9/1473","68/18805",0.132352941176471,1.68967892656044,1.66093844866297,0.0825811059232034,0.393369121568827,0.346892164977166,"CLTRN/CRH/EPHA5/GPLD1/HIF1A/PIM3/PRKCE/PTPRN2/TIAM1",9
"GO:0043536","positive regulation of blood vessel endothelial cell migration","10/1473","78/18805",0.128205128205128,1.63672602572806,1.6427366719541,0.0826826816036388,0.393369121568827,0.346892164977166,"ATP5F1B/HDAC7/HDAC9/HIF1A/HMOX1/HSPB1/NOS3/PDPK1/PIK3C2A/THBS1",10
"GO:0061045","negative regulation of wound healing","10/1473","78/18805",0.128205128205128,1.63672602572806,1.6427366719541,0.0826826816036388,0.393369121568827,0.346892164977166,"ADAMTS18/CLASP2/F12/KLKB1/NOS3/PDGFRA/SERPINE1/SERPINE2/THBS1/UBASH3B",10
"GO:0097120","receptor localization to synapse","10/1473","78/18805",0.128205128205128,1.63672602572806,1.6427366719541,0.0826826816036388,0.393369121568827,0.346892164977166,"C1QL3/CEP112/ERBB4/GPC4/KIF5B/NRXN1/RELN/SHISA6/VWC2/ZDHHC3",10
"GO:0009636","response to toxic substance","28/1473","272/18805",0.102941176470588,1.31419472065812,1.52164249054826,0.0833852457642518,0.39637797229567,0.349545516970238,"ALDH1A1/ATF4/BAX/CERS1/EPHX1/GABRB1/GSTT1/LANCL1/MPST/MT1A/MT1E/MT1G/MT1H/MT1M/MT1X/MT2A/MT3/NNT/NOS3/NUPR1/NXN/PENK/PIM1/PRKCE/PRKN/SLC11A1/SLC30A4/SLC6A1",28
"GO:0030010","establishment of cell polarity","18/1473","162/18805",0.111111111111111,1.41849588896432,1.5595272155586,0.0836672169554639,0.397384126245615,0.350432792820983,"CRB1/CYP26B1/DOCK8/EPHB1/FAT1/FRMD4A/GSK3B/JAM3/LLGL1/MCPH1/MPP7/PATJ/PLK1/SPAG5/TCF15/TCIRG1/TTC8/UST",18
"GO:0009144","purine nucleoside triphosphate metabolic process","27/1473","261/18805",0.103448275862069,1.32066858627713,1.52081755144371,0.0839041267123525,0.397469477336101,0.35050805959445,"ABCC9/ADA/ANTKMT/ARL2/ATP1A2/ATP5F1B/ATP5F1D/ATP5ME/ATP6V1A/DDIT4/ENO2/GIT1/GPD1/HIF1A/HSPA8/MLXIPL/MYH3/NME3/NME4/NUPR1/P2RX7/PFKM/PRKAA1/PRKAA2/SLC4A4/TAFAZZIN/TSPO",27
"GO:0009154","purine ribonucleotide catabolic process","15/1473","130/18805",0.115384615384615,1.47305342315526,1.57780640574492,0.0839249940223362,0.397469477336101,0.35050805959445,"ADA/ARL2/DDIT4/ENO2/GIT1/GPD1/HIF1A/MLXIPL/NUPR1/P2RX7/PDE10A/PFKM/PRKAA1/PRKAA2/SLC4A4",15
"GO:0043271","negative regulation of monoatomic ion transport","15/1473","130/18805",0.115384615384615,1.47305342315526,1.57780640574492,0.0839249940223362,0.397469477336101,0.35050805959445,"ATF4/ATP1A2/CAV1/GABRE/GPR35/HAMP/KCNAB1/KCNE4/KCNE5/NOS3/PRKCE/SERPINE2/STC1/TLR9/UBR3",15
"GO:0048709","oligodendrocyte differentiation","13/1473","109/18805",0.119266055045872,1.52260567898005,1.59520013795309,0.0839664819425521,0.397469477336101,0.35050805959445,"B4GALT6/BOK/CNTN1/CXCR4/IL33/LPAR1/NKX6-2/NTRK2/OPALIN/PRMT5/PTPRZ1/SOX8/WASF3",13
"GO:0048193","Golgi vesicle transport","31/1473","306/18805",0.101307189542484,1.29333448699688,1.50817544978913,0.0842003749729512,0.398243112424368,0.351190288920435,"ANK1/ARFGEF2/ATP9A/BLTP3B/COPG2/DOP1A/DOP1B/EXOC8/KIF1C/LLGL1/MPPE1/MYO5A/PKDCC/PLPP3/PREPL/RAB13/RAB6A/RAB6D/RAB7B/SEC23A/SEC23B/SEC24A/SEC24D/SORL1/STXBP5/STXBP5L/TBC1D14/TRAPPC10/TRAPPC11/VAMP5/YIPF5",31
"GO:1902105","regulation of leukocyte differentiation","34/1473","340/18805",0.1,1.27664630006789,1.50069288419822,0.0843328655138703,0.398300742783943,0.351241110195174,"ADA/CAMK4/CDKN2A/CEBPB/CSF1/CYP26B1/EGR3/FSTL3/GPR55/HLX/IL15RA/IL2RG/IL4I1/IL4R/IRF1/ITPKB/KAT2A/KITLG/KLF10/LGALS1/LGALS9/NOTCH2/PCK1/PPARGC1B/PRDM1/PRKDC/RASGRP1/RUNX3/SMARCC1/SOX12/SPI1/TLR9/TRIB1/UBASH3B",34
"GO:0002573","myeloid leukocyte differentiation","26/1473","250/18805",0.104,1.3277121520706,1.52066736436578,0.0843535012583828,0.398300742783943,0.351241110195174,"CAMK4/CEBPB/CITED2/CSF1/EPHA2/FARP2/FASN/FSTL3/GAB2/GPR183/GPR55/IFI16/IL33/IREB2/KIT/KITLG/KLF10/LTBR/MT1G/NOTCH2/PPARGC1B/SPI1/TCIRG1/TFRC/TRIB1/UBASH3B",26
"GO:1903050","regulation of proteolysis involved in protein catabolic process","25/1473","239/18805",0.104602510460251,1.33540407956892,1.52128391233701,0.0847224730518418,0.399709029790493,0.35248300667821,"AGBL4/AXIN1/BBS7/CAV1/CDKN2A/DNAJB2/EFNA1/EPHA4/FBXW8/GSK3B/HAMP/HIPK2/IL33/NUPR1/OSBPL7/PLK1/PRKN/PRMT6/QRICH2/SMARCC1/TMEM168/TRIB1/TRIM67/USP13/ZYG11B",25
